country,factor,theme,real_beta,real_beta_t,bei_beta,bei_beta_t,mkt_beta,pre_mean,pre_vol,post_mean,n_pre,n_post,post_mean_2022,post_mean_2023,post_mean_2024
isr,turnover_var_126d,trading frictions,0.01564295771167535,1.6049493223486155,-0.0029880120402577906,-0.16867358313487626,0.07076536874062378,-0.0011323249527183297,0.033845429771216046,0.00594520373241477,227,48,0.01227041721288055,0.006219582991372083,-0.00038851055694745013
isr,z_score,profitability,-0.023830401897342396,-1.2831140132889347,-0.10217259959174763,-3.783795707450335,-0.37263698518496924,0.002106088006139052,0.051942674717400654,-0.012613719894006191,227,48,-0.027471826227187777,-0.0026678875652128026,-0.021434346342867908
isr,zero_trades_126d,trading frictions,-0.003428112985495599,-0.2597704440542065,-0.04646830657988705,-2.164534072497946,-0.21140818624560156,-0.0010705738846958383,0.035012802088740816,-0.00825972279745662,227,48,-0.010246410825086876,-0.006973987531148716,0.0044802599426170256
isr,zero_trades_21d,trading frictions,-0.001262311751282795,-0.07774273761819508,-0.02521072052802339,-1.4074418651543952,-0.17093428831875854,-0.0009716419305781697,0.034074786801919985,-0.009189681029833233,210,48,-0.015552095351247802,-0.013226662619402493,0.0009296366341716742
isr,zero_trades_252d,trading frictions,-0.009105918872409925,-0.7696413860515604,-0.03791290872233406,-2.183060156415742,-0.19537644562126194,8.811097905827966e-05,0.03492716786904475,-0.008741152543975885,227,48,-0.011798866222820342,-0.006989726910092774,-0.0007016372575343583
ita,age,intangibles,0.02483573322395138,1.756195649010942,0.0006616892533871242,0.04095740334148446,0.004220880016920347,-0.006890917864496706,0.04801204879587254,-0.012389603647701045,227,48,-0.016853681629345273,-0.01676282288941795,-0.029819278344177663
ita,aliq_at,intangibles,-0.02220501559927237,-1.987622678352335,-0.06051731191912805,-4.806700412285165,-0.03394054283466857,-0.0026574004245830127,0.03391561696243174,-0.002832201482257468,227,48,-0.0035383614630681154,-0.002051517776285849,0.006612106784432891
ita,aliq_mat,intangibles,-0.027259072464763653,-2.16937204757154,-0.05911626552756421,-3.535167384480357,-0.22557305419564494,-0.0016493141065458284,0.0375659717034281,-0.013812014641117726,227,48,-0.01697967790706879,-0.011118396766497793,-0.01014268106470041
ita,ami_126d,trading frictions,-0.011104017925219015,-1.3424200385552076,-0.0166511072283381,-1.701737532659598,-0.08656790088014721,0.0013524879113002693,0.02649341132180597,-0.01169649904802335,227,48,-0.007742693057841576,-0.014982032187438815,-0.011394915401796041
ita,at_be,profitability,-0.014742145851634591,-1.1833865673820867,-0.024031538477800415,-1.1586632852533658,-0.35616786514766563,0.0023124623670480538,0.04184559443417909,-0.022175180155651005,227,48,-0.014403094543220708,-0.007191927128882824,-0.036699035061573786
ita,at_gr1,investment,0.014716108681681026,1.196276841232427,0.029807752483250946,2.1239730498210942,0.1964858785745461,-0.0007133123432351567,0.031202434339870303,0.014451958522332232,227,48,0.015455964009377604,0.008538978770726192,0.026979992047778237
ita,at_me,value,0.02293780123785632,1.4140454126986883,0.04029207268180538,1.8089159354206095,0.4476980420068306,-0.0034534162733956646,0.0518533763256709,0.024433482636253057,227,48,0.017736124407472773,0.016413322210072103,0.031294123105041045
ita,at_turnover,profitability,-0.008378020769878688,-0.6797579332665536,0.012224746084647981,0.8852576477997077,-0.17988930236917983,0.005774911370983394,0.04006514721806293,-0.011345567776553342,227,48,-0.008915869946597573,0.0057907647710291575,-0.019431932523777357
ita,be_gr1a,investment,0.028266572379981224,2.6703059006616288,-0.019082548631498577,-1.445800274272353,0.11958252280809048,-0.002810540444031625,0.03516013498566444,0.013436575997282334,227,48,0.01706173650389419,0.0021305496401068176,0.022544602478538792
ita,be_me,value,0.03077852188662955,2.0623274669808254,0.042209781841327045,2.0988093974143687,0.4172146528543331,-0.0035778254214909877,0.04916511305921501,0.01810538035649739,227,48,0.016129152134474026,0.021954611290916082,0.018788774160303567
ita,beta_60m,trading frictions,-0.03479963752878198,-2.2945566477217842,-0.1160849090403838,-5.530291549725644,-0.4990914201926705,-0.0001857563250604747,0.04625122567385441,-0.014808122133688083,227,48,-0.01698475449472391,-0.00864335336624405,-0.01494868240219649
ita,beta_dimson_21d,trading frictions,-0.012875302936049958,-1.2438096207425495,-0.0762121918812839,-4.228318055952197,-0.41125440744616326,-0.0037810926174443944,0.041967928673397485,-0.002235080867886239,227,48,-0.006378091456650928,0.003984178743016449,0.0017692911709112332
ita,betabab_1260d,trading frictions,-0.03663704482541775,-2.5044555508021467,-0.10871404767100552,-4.882898422868972,-0.5514229586377297,0.0019377841964209528,0.049261873936498606,-0.005966270178086504,227,48,-0.009222648254993476,-0.008427756731523848,-0.00047248599255927487
ita,betadown_252d,trading frictions,-0.030556304097701503,-2.3454948100241957,-0.09676581485103855,-6.4371014622751135,-0.4691235572702386,-0.00029288669292698555,0.044238746159305606,-0.016615277372638414,227,48,-0.013083492456728517,-0.014988438584780064,-0.02070143900836911
ita,bev_mev,value,0.02533843793604611,1.6584861268909703,0.037413540010068726,2.134896822659128,0.3669809916622505,-0.0038709067620706847,0.047010970338496466,0.020447696486568672,227,48,0.019346870424507636,0.020304284988222416,0.022451615334374092
ita,bidaskhl_21d,trading frictions,0.026906375871271333,2.07270651368305,0.044782387949712066,3.4354087292841093,0.23406152930291357,-0.0032779485136155053,0.03296764512146126,-0.005211456602458839,227,48,-0.008712509123988257,-0.00652959720228551,-0.005886268957213208
ita,capex_abn,investment,-0.010328485446772902,-1.2125218761258973,0.005690937602392432,0.362794597191413,0.01876654921231632,-0.0019393224381216926,0.027132544713197607,0.007736313056879153,227,48,0.005529700275714085,0.006149766189018948,0.007982633013835533
ita,capx_gr1,investment,-0.011861367689731391,-1.093036217080313,0.02458555860421947,1.7705398362449807,0.061518305503689384,-0.0002606879214844195,0.026525827824172933,0.0017554068683352973,227,48,0.0017614351719673425,0.014141314019553958,-0.011306499190941047
ita,capx_gr2,investment,-0.006827431637638918,-0.774953723704408,0.019500407317790167,1.1784675870917976,0.0703398920704158,-0.003585893848769056,0.02751115646676353,0.0038686447699521898,227,48,0.010023620136788909,-0.008982656130670275,0.01011154273559445
ita,capx_gr3,investment,0.00538550664179435,0.5323850178085091,0.013105166485054158,1.0986351508181635,0.09725448125229896,-0.0010855461955752827,0.027084570893780798,0.008811476828068316,227,48,0.016671483242332925,-0.006478523408713116,0.021855967260354357
ita,cash_at,intangibles,-0.0062171757913426625,-0.5142036655253813,0.027815155134015897,1.8488219632375764,-0.08732737178055375,0.0047107727627852015,0.03384920655407607,-0.009645288735121486,227,48,-0.009711867758983547,0.009522640619998949,-0.019354562283793068
ita,chcsho_12m,investment,-0.010753539709981927,-0.6451211387074862,0.015107262790999165,0.854813759864952,-0.09938886190916896,0.0022224130169944557,0.05217666337463577,-0.001327007943535218,227,48,0.011607015947587666,0.006993109067658383,-0.01250389580782668
ita,coa_gr1a,investment,0.018540831712316994,1.6079059910093991,0.016204928813169726,0.9362677680573291,0.08058534221221678,0.0009334804874457178,0.031045855437630908,0.002783869047894649,227,48,-0.005372468622869901,0.007924462632275767,0.008497645468387742
ita,col_gr1a,investment,0.01647944410609993,1.6365403716330895,0.018756470028905424,1.5856707554310012,0.08972681791012396,-0.0011422275498299075,0.030758898647560255,-0.0029839402432233673,227,48,0.008654183448873825,0.0007243950443514164,-0.0074026139330969415
ita,cop_at,profitability,0.012263779457003104,1.5692298097018629,-0.016547049289350118,-1.498634284131152,-0.1004838944214049,0.0029275384731939067,0.02471055361747473,-0.003675110963690189,227,48,-0.013198926127772473,0.01772664521654715,-0.002584500727680741
ita,cop_atl1,profitability,0.011515419753968217,1.4200919806640522,-0.023032042852325806,-2.569946609872327,-0.12143368135865264,0.003494217921021613,0.02543645221201448,-0.005433876588785534,227,48,-0.015817381216217518,0.010629806430946067,-0.004054104522100417
ita,corr_1260d,new,-0.028452186972629426,-2.7336528883526183,-0.037571041510965325,-2.7327736205540796,-0.26456395605681543,-6.034838650977536e-05,0.036304349541748576,-0.010921559911261638,227,48,-0.023848850585875117,-0.009299564165937357,-0.00821979096520736
ita,coskew_21d,trading frictions,-0.008221999905438294,-0.7143015180115846,0.004167608707385465,0.35792165888655936,-0.02821635048753368,0.0011119508378009601,0.03009549310577628,-0.003978038915621461,227,48,-0.012533010119162982,-0.004643074425783961,0.009234505335639166
ita,cowc_gr1a,investment,0.006828027737189921,0.8521799811140265,-0.007867100198340624,-0.45804401399136,0.0180553680834611,-7.51972269632914e-05,0.02806364615503912,0.0028735161215120634,227,48,-0.014784034895831273,0.007623129227924276,0.012089488989487732
ita,dbnetis_at,investment,0.008716594828089081,0.7173339780345884,0.03284468539439315,2.778130505473398,0.1755613454303534,-1.6633102723804426e-05,0.02913017177229113,0.012445320957260517,227,48,0.011801741999505429,0.012090549773954214,0.008386802854320209
ita,debt_gr3,investment,0.015335909380298877,1.5164916383984497,0.017532061958467668,1.7890441771457768,0.10880204093639956,0.00013496298448954975,0.026254772747629516,0.015398958887524005,227,48,0.01558401740511549,0.0037056783837130483,0.01865292501467346
ita,debt_me,value,0.01736669355944123,1.245996675060046,0.01043022117530846,0.5667468944663193,0.3399159721178959,-0.0035223931473361923,0.04544927672267298,0.015285908769157572,227,48,0.011458529732393523,0.009253561936959708,0.02118145970229531
ita,dgp_dsale,intangibles,-0.029461046130501815,-2.8847429762425674,-0.021842441548519068,-1.17382029106484,-0.08514047269914435,-0.00449092979222861,0.03797615160765803,0.006171192224807092,227,48,0.01085026557819131,-0.01363896496053209,0.01038330114485704
ita,div12m_me,value,0.004591017056246025,0.43007497663577765,-0.028616354285307476,-1.7893260362664778,0.06030654100912784,-0.0007137143953339089,0.03255946069045485,0.016092868581821487,227,48,0.01907330224817531,0.00851580223366079,0.015288921670117542
ita,dolvol_126d,trading frictions,-0.010408326908430323,-1.1553484634004105,-0.022174516709581316,-1.941071187547481,-0.11614624248281193,0.0017976096409193963,0.026780339472112617,-0.010675044166394754,227,48,-0.005815838102243675,-0.015062336902021141,-0.00842837727758465
ita,dolvol_var_126d,trading frictions,0.01958159447155309,2.704998391823951,0.03150948038289977,2.3658813389818674,0.16374285876104475,0.002440168374453593,0.026022400499117734,0.0039920391832482015,227,48,0.011086565035275275,0.009345093308156882,0.0030526540216278333
ita,dsale_dinv,intangibles,-0.009644137016711261,-0.7624093204183622,0.017116439341505106,1.201508759921255,0.051864418911118954,-0.00047441577452229765,0.026331355302793045,0.0027708367872964815,227,48,-0.010622365691383565,0.005896932134677717,0.007798788947941243
ita,dsale_drec,intangibles,0.009773580872603813,1.0792512097559004,-0.0044806358805276145,-0.36829078043310853,-0.039602562949064696,0.0007666770214549257,0.026916819422758212,-0.00027839803678258074,227,48,0.02201284197998447,-0.0058488268817306,-0.007925009098181291
ita,dsale_dsga,intangibles,0.004947018451385952,0.49049094190125575,0.012609551027127217,1.167365079743287,0.0078021778757547365,0.0025253792428041838,0.026175890967973243,0.0011821427720764917,176,48,0.0004644577494468097,0.012343813201073346,-0.0034898545279433498
ita,earnings_variability,intangibles,-0.02379853737991255,-2.8667302284634335,-0.03416467837786813,-2.9936622472225514,-0.19061368441683166,-0.00046301760959858757,0.02879220602904973,-0.005570832892775385,227,48,0.0021355429002284983,-0.006745953486328909,-0.01273103127536975
ita,ebit_bev,profitability,-0.023728456615530896,-1.97064678646198,-0.01405953989712999,-0.9461015631170971,-0.25099969529578425,0.00665454605511543,0.041170720744346384,-0.011937384279769111,227,48,-0.012002945252189269,-0.0035966835697939913,-0.01927343681899011
ita,ebit_sale,profitability,-0.015521701580283494,-1.2885937786353174,-0.04647471007312653,-4.314872710227075,-0.10606030254070328,-0.0009367225393532577,0.029740550799043978,0.0022863762501233497,227,48,-0.004307745637277416,0.003752539040097343,0.00389735771173525
ita,ebitda_mev,value,-0.013809940463431753,-1.5044095380226046,0.0045215156602149064,0.36740374249918967,-0.046154308019004456,0.004365268699147877,0.029460202875705128,0.0027136478744546892,227,48,0.011012165340758528,0.005203538340054425,-0.009888649626236189
ita,emp_gr1,intangibles,0.009967207396091594,0.7001438927975213,-0.0191658279505883,-0.8865099072476328,0.06991597543442621,-0.0020645781075227963,0.03466826393637132,0.010939389681145722,227,48,0.008982376830098152,0.018980007130224383,0.010611408091868816
ita,eq_dur,value,0.021134290305555366,1.8282064167284369,0.03919206184182961,2.3839865695923574,0.32312020632102245,-0.0002072725627630966,0.04212239233896393,0.01911018280121192,227,48,0.026063408091396113,0.022790979284770748,0.014798578142674124
ita,eqnetis_at,investment,-0.00829500316323312,-0.9301271275280575,-0.0036020462428274966,-0.322232357188797,0.025018155547844374,0.004217677467343854,0.03480823934228082,-0.00627901542048389,227,48,-0.012422693642832649,0.003180165396933657,-0.0009321474735141418
ita,eqnpo_12m,investment,-0.005118623398472827,-0.36167654174645175,-0.028773699771978384,-1.9588135453529307,-0.10824677454634718,0.0032333855811959872,0.028134891816081187,0.011923255954624743,227,48,0.017690845634245826,0.008280535743985443,0.014010175907473133
ita,eqnpo_me,value,-0.005748174161824199,-0.5381691195252384,-0.0021527434641817815,-0.13073768035626115,0.09696101694598644,0.0005124297989982381,0.04032234520617004,0.010801942374590279,227,48,0.02274469405545178,0.01111316487837269,0.0025700334177293006
ita,eqpo_me,value,0.0014961903930156377,0.0804692973511991,-0.02099307765126322,-0.9025665292272533,0.10286323950196313,-0.001836843075355395,0.05136606653003822,0.00948255558706061,203,48,0.021413366933874006,0.009839890991523334,0.0012892076994250915
ita,f_score,profitability,-0.03392212218427813,-3.2883600213142636,9.416881457352685e-05,0.007215791947061832,-0.0813427647868554,0.0014077446403486945,0.033667628728453775,0.00892202536639293,227,48,0.014794346813369474,0.0022070104689512005,0.01401054497995266
ita,fcf_me,value,0.014079364987917274,2.0140141120042774,-0.011214523741800073,-0.5519449143553278,0.0944000667735748,0.0010629977910084497,0.02946055158906403,0.007161194993100831,227,48,0.003851789761486617,0.013312388035469728,0.003428382268119917
ita,fnl_gr1a,investment,-0.0023723020727275997,-0.20543233896936847,0.03832435917856234,3.5387350246985134,0.15247118640043084,0.0015353664518097656,0.027988725223718106,0.017063776642322843,227,48,0.017471497991333237,0.01070605980691454,0.019443663642897808
ita,gp_at,profitability,0.004768800438581338,0.4873426686530149,0.018206350206841075,1.4923055625778812,-0.01774562163855132,0.0028704771643352296,0.034459252314154656,-0.0007713941836838805,227,48,-0.0005558645523389458,-0.00044359721456907535,-0.00048223374527920786
ita,gp_atl1,profitability,0.0037693387426535733,0.36745236045868057,0.014695475048929709,1.1253551492059708,-0.039771352717973094,0.00288305128367211,0.03474223420196125,-0.003462050799721439,227,48,-0.0073616935682429925,-0.0018119115666843167,-0.001217517477086024
ita,inv_gr1,investment,0.005932849294411274,0.35911031947182626,0.03365984651570973,2.521144359753017,0.1225962553589093,0.00017706798634700778,0.03243746543997571,-0.0005175116125514043,227,48,-0.008227294341532616,0.002394660695022525,0.00933150795147669
ita,inv_gr1a,investment,0.01022387336662265,0.943316179324691,0.02468781664683217,1.7761198475055893,0.0622139367137103,0.0005327184490451034,0.03433870141634131,0.0030236493471399004,227,48,0.0002884594032763305,0.003482551905836733,0.008559559456689325
ita,iskew_capm_21d,trading frictions,-0.00908527792132085,-1.2018706448434189,-0.01053734073397396,-0.7692504099824388,-0.08925256793022002,-0.0006930399757517288,0.024406869800937887,-0.0036633556140126555,227,48,-0.0015889774549927083,-0.006688692635809009,-0.0036879702729889913
ita,iskew_ff3_21d,trading frictions,-0.011003809216900043,-1.7294061512721195,-0.02140751732721504,-1.910241830640581,-0.060225136359284365,-0.0011884249865706698,0.02364895171972008,0.001984375823532602,227,48,0.010837800577527014,0.0003339777213658744,-0.008587654965019509
ita,iskew_hxz4_21d,trading frictions,-0.019516303287159805,-3.208321137404083,-0.030163709465172252,-2.4482602140571093,-0.07872651252538278,0.0013583500846234648,0.025309035193013692,-0.0005853867013115302,202,48,0.008362439968219235,-0.0036539024644496165,0.002720406359353633
ita,ival_me,value,0.02138391285406321,2.01422394532631,0.05277040818513604,2.7227549712095493,0.27635129433350275,0.002557530804321172,0.03850399965126014,0.010912529129827894,227,48,0.007939650226670017,0.012665592374074807,0.009349999912302768
ita,ivol_capm_21d,trading frictions,-0.003936944863069906,-0.32931268070583636,-0.07553277374214935,-6.518545150700329,-0.25717115594740536,0.0034363253578640974,0.03349740957273634,0.011091502133476719,227,48,0.008861042445933474,0.006547428803150364,0.013337408756369698
ita,ivol_capm_252d,trading frictions,-0.016024490926075288,-1.5562132625815466,-0.07509453232676828,-6.644384821817583,-0.2566943529870174,-0.0006264767081934527,0.0354149684955568,0.007619986322817927,227,48,0.006455604857037001,-0.00010637777380240823,0.015582376695623628
ita,ivol_ff3_21d,trading frictions,-0.007440108114746841,-0.6795523620470864,-0.06771097448871552,-6.801055099882678,-0.17969809486529664,0.0035900469080952808,0.0316444870888818,0.014412510889785563,227,48,0.016501672692791996,0.006549053877456984,0.01654182847757548
ita,ivol_hxz4_21d,trading frictions,-0.0019713930554346865,-0.17577157519117703,-0.07578239486364716,-6.643072674759976,-0.2157944005228211,0.0052590119856574385,0.0333967404753477,0.010417134201150187,202,48,0.01172187561549911,0.007665817420006817,0.0121428995827014
ita,kz_index,intangibles,-0.01100801465766204,-1.229509070763697,0.005999168113283494,0.4648999835378832,0.05092796821727856,0.001017300369662951,0.030590965757575188,0.004020852441710235,227,48,0.010972337406458274,-0.003944547999537191,-0.0078069651639693415
ita,lnoa_gr1a,investment,0.0070462112281500944,0.6431447837418897,0.012741081875447625,0.9592674576478656,0.1292332688238017,-0.00018042516042577345,0.033043902218121174,0.015266813584892083,227,48,0.00947688853866245,0.007056377386142283,0.02579492782896016
ita,lti_gr1a,investment,-0.004282187378288049,-0.4838984043104656,0.01874527668186235,1.5673054036483522,0.07525791899093698,-0.002723908472145843,0.023998712971135153,0.0021121560875560926,227,48,-0.003376242283190675,0.0009030398098673751,0.01117909345321584
ita,market_equity,trading frictions,-0.004743290960991889,-0.484059187701123,0.009439820949468658,0.9145392584792558,0.01722821872464787,0.0005579088340689896,0.0253963517626107,-0.008001007587761774,227,48,-0.004592321345524233,-0.013525601961504307,-0.009223881000062292
ita,mispricing_mgmt,new,0.005661517103843883,0.8159903877549216,0.011558672721163362,1.0344071781912356,0.07782204091096544,0.0033988284224695624,0.024984718512819953,0.013022962863983125,227,48,0.011224462988218767,0.012484010548098376,0.024431883426853953
ita,mispricing_perf,new,-0.015439498657159191,-1.20348940712776,-0.02017671375275498,-1.2241307168559983,-0.3423668680385398,0.006364754277658232,0.04537814914372789,0.0029272130568262964,227,48,-0.006866318647845892,0.004461809732606518,0.0012556953378145327
ita,ncoa_gr1a,investment,-0.00033784480982558226,-0.027188205390894133,0.02557031368977898,2.6857896704727002,0.12840676699412246,-0.00022214644231248994,0.02975979593460281,0.008601335357037816,227,48,0.0165870126891921,0.006485846170307517,0.013809697951945326
ita,ncol_gr1a,investment,-0.006520332944344635,-0.7102106940708404,0.016554441773647854,1.5935035988181405,0.06808687411471472,-0.0016207979168219552,0.02583342376698176,0.00014710957628819455,227,48,0.01670389829380202,0.0014562370264496755,-0.0079164703969991
ita,netdebt_me,value,-0.010763180819154726,-0.8010928706354633,0.007704321142260577,0.4690108088750844,-0.26803403393426234,0.0030776925831329303,0.042330641234697125,-0.012160181923878919,227,48,-0.005156744764667401,0.0025956035982247837,-0.020921010028751585
ita,netis_at,investment,0.012062098240042979,0.8509226364000356,-0.007011889948971872,-0.3540492946454814,-0.021832925891443457,0.0006380133054172696,0.034724255118413885,0.0009660831791624604,227,48,-0.013757533957509192,0.014117221479642268,0.018028464556486583
ita,nfna_gr1a,investment,-0.002211602650414785,-0.21205917659548487,0.03686614677788181,4.197337897722775,0.12798662382730933,0.0030297446587811343,0.025514546595215393,0.014454009402667283,227,48,0.015446201786288291,0.007282675884580792,0.016512688181954276
ita,ni_ar1,intangibles,-0.01783802584831496,-2.098867953292819,-0.00787322178373277,-0.8278865449199487,-0.05462978513443885,0.00046176776919166075,0.026714641399171218,-0.003138047966715421,227,48,-0.0033680744957095173,-0.0015384569265693504,-0.00983969401606985
ita,ni_be,new,-0.030864783792717954,-2.4616738451351283,-0.027355272290540994,-1.9257328425981926,-0.2726217428206372,0.0058938458778809814,0.03834315927182066,-0.003679857452863349,227,48,-0.01082630396274196,-0.0006035310717158425,-0.000797281195235768
ita,ni_inc8q,momentum,-0.006172625974244957,-0.22515317910716767,-0.022377605101395654,-1.572001575780235,-0.14813121227812032,0.003350349134994666,0.033330628072174025,0.008435034790015568,167,48,0.008680155257420675,0.0038969544323650164,0.01105432652015319
ita,ni_ivol,intangibles,-0.004504294717295576,-0.31806635011511436,0.029529837306080255,2.072104839972477,-0.08485509204563567,-9.62331233103886e-05,0.0350111028536237,-0.017100429603817534,227,48,-0.003258908444553517,-0.003497665852398326,-0.030386711541230262
ita,ni_me,value,0.006772584503591278,0.9007509566672754,0.0239304702668786,1.3770243452027078,0.0554952996758411,0.002229624845328791,0.03330753022317907,0.01580596880143466,227,48,0.01604226189928536,0.01042013042077646,0.01961020773724994
ita,niq_at,profitability,-0.03521868207553022,-2.3913872938474388,-0.03569810915761401,-1.8377924232078433,-0.33659662254791645,0.00729217417413385,0.04535140252662338,-0.01661238136875338,210,48,-0.0033513054337886996,-0.0032266138780350485,-0.03343095246848846
ita,niq_at_chg1,profitability,-0.005888127374600619,-0.5706229916494517,0.016603361005055935,1.0782090708298713,0.01940815321592386,0.0027024682448882915,0.029143342533599906,0.01178181527547048,197,48,0.008092145146192315,0.006294491641427042,0.01765689338996226
ita,niq_be,profitability,-0.032122819467377724,-2.804620283884849,-0.03166199308733516,-2.4142490348416104,-0.23524175914573334,0.00913559834087032,0.03653442251214759,0.0020566197559008606,210,48,0.0016469093502946587,0.0003778808904913163,-0.0006613818714777
